Name,Gender,GP,MIN,PTS,DR,OR,REB,AST,STL,BLK,BLKON,FOUL,FOULON,TO,FGM,FGA,FG%,2PM,2PA,2P%,3PM,3PA,3P%,FTM,FTA,FT%
Allison Petrou,Female,24,244,22,34,24,58,17,7,0,5,38,16,17,9,30,30.0,9,30,30.0,0,0,0.0,4,17,23.5
Allison Yeates,Female,24,619,235,67,37,104,30,27,5,0,73,0,71,100,364,27.5,75,267,28.1,25,97,25.8,60,90,66.7
Allona Olah,Female,2,10,4,0,2,2,0,1,0,0,0,0,1,2,4,50.0,2,4,50.0,0,0,0.0,0,2,0.0
Ally Bates,Female,58,1289,401,94,54,148,92,40,9,8,112,65,95,139,388,35.8,75,184,40.8,64,204,31.4,57,71,80.3
Ally Coombs,Female,79,1471,413,261,122,383,33,37,29,32,136,124,183,169,571,29.6,166,544,30.5,3,27,11.1,72,153,47.1
Ally Rutland,Female,20,222,46,33,21,54,8,6,4,5,20,6,23,21,68,30.9,20,66,30.3,1,2,50.0,3,10,30.0
Ally Stewart,Female,39,465,146,53,17,70,22,24,7,6,32,24,27,53,181,29.3,31,69,44.9,22,112,19.6,18,25,72.0
Allyssa Lolesio-Pua,Female,27,463,138,59,30,89,26,16,8,6,38,34,42,45,155,29.0,32,105,30.5,13,50,26.0,29,47,61.7
Althea Angeles,Female,58,1038,323,70,55,125,108,74,14,11,86,79,96,121,349,34.7,97,235,41.3,24,114,21.1,57,88,64.8
Alyce Alexandra Waite,Female,18,277,57,46,19,65,12,11,0,0,48,30,53,19,63,30.2,18,51,35.3,1,12,8.3,18,34,52.9
Alyce Bertola,Female,124,2189,464,163,78,241,99,156,19,20,250,30,375,194,684,28.4,156,494,31.6,38,190,20.0,42,104,40.4
Alyce Mattmann,Female,66,1578,362,96,43,139,65,40,4,19,79,98,283,129,508,25.4,119,438,27.2,10,70,14.3,94,174,54.0
Alyce Waite,Female,51,841,183,106,36,142,43,24,5,14,100,59,106,69,255,27.1,62,218,28.4,7,37,18.9,38,56,67.9
Alycia Kennedy,Female,18,316,106,39,10,49,14,12,2,1,11,32,20,36,106,34.0,21,59,35.6,15,47,31.9,19,36,52.8
Alyesha Lovett,Female,28,999,829,331,78,409,98,70,13,10,55,161,84,319,626,51.0,275,498,55.2,44,128,34.4,147,188,78.2
Alysa O'Shea,Female,21,103,20,15,2,17,4,6,0,3,10,7,7,5,31,16.1,3,15,20.0,2,16,12.5,8,13,61.5
Alyse Johns,Female,144,3038,657,354,222,576,272,284,21,22,309,59,385,207,858,24.1,147,573,25.7,60,285,21.1,201,398,50.5
Alysha Atwell,Female,33,579,115,86,36,122,33,35,5,12,59,67,72,30,123,24.4,18,70,25.7,12,53,22.6,43,68,63.2
Alysha Carden-David,Female,134,3619,1641,826,343,1169,98,88,103,118,244,571,379,553,1687,32.8,534,1584,33.7,19,103,18.4,482,733,65.8
Alysha Casey,Female,94,1989,562,203,48,251,158,106,38,26,104,87,155,195,658,29.6,96,322,29.8,99,336,29.5,67,81,82.7
Alysha Clements,Female,4,43,9,1,6,7,5,0,0,0,7,0,2,5,12,41.7,3,10,30.0,2,2,100.0,1,3,33.3
Alysha Marcucci,Female,56,1173,403,152,80,232,56,48,19,14,116,75,73,150,413,36.3,115,276,41.7,35,137,25.5,68,94,72.3
Alysha Middlin,Female,16,280,69,26,14,40,11,9,10,0,34,0,49,26,95,27.4,22,58,37.9,4,37,10.8,13,31,41.9
Alysha Toner,Female,45,545,127,62,24,86,30,24,9,12,55,46,58,40,120,33.3,33,97,34.0,7,23,30.4,40,66,60.6
Alyssa Bennett,Female,23,744,395,194,74,268,33,42,18,3,56,52,62,179,428,41.8,169,398,42.5,10,30,33.3,27,52,51.9
Alyssa Hamilton,Female,16,282,58,35,17,52,12,15,9,8,34,27,56,18,77,23.4,16,59,27.1,2,18,11.1,20,30,66.7
Alyssa Marra,Female,19,355,51,71,20,91,5,11,2,6,42,17,34,20,78,25.6,15,63,23.8,5,15,33.3,6,16,37.5
Alyssa Mifsud,Female,116,1456,327,259,121,380,67,78,54,20,217,99,140,126,513,24.6,121,475,25.5,5,38,13.2,70,114,61.4
Alyssa Mifusud,Female,2,41,12,5,0,5,2,2,1,2,5,3,5,4,14,28.6,4,13,30.8,0,1,0.0,4,6,66.7
