Name,Club Name,Competition Name,Equivalent Competition,Level,Gender,Season,Factor,GP,MIN,PTS,DR,OR,REB,AST,STL,BLK,BLKON,FOUL,FOULON,TO,FGM,FGA,FG%,2PM,2PA,2P%,3PM,3PA,3P%,FTM,FTA,FT%
Jayce Bryant,Blackburn,Division One Men,Division 1 Men,Senior,Male,2005,0.833333333333333,18,40.1,13.2,3.0,0.7,3.7,1.9,1.6,0.5,0.0,2.1,0.0,2.4,4.6,12.8,35.9,1.6,3.8,42.1,3.0,9.0,33.3,1.1,1.9,57.9
Matthew Jukes,Keilor,Division One Men,Division 1 Men,Senior,Male,2007,0.833333333333333,20,40.0,14.6,4.6,1.6,6.3,2.0,0.8,0.2,0.0,2.2,0.0,2.2,5.4,14.0,38.6,4.1,8.9,46.1,1.3,5.1,25.5,2.4,3.0,80.0
Daryl Corletto,Melbourne,SCM 2005,Championship Men,Senior,Male,2005,0.833333333333333,24,40.0,18.8,3.5,0.9,4.4,4.0,1.0,0.2,0.0,1.9,0.0,2.6,7.0,15.9,44.0,5.1,10.4,49.0,1.9,5.6,33.9,3.0,3.7,81.1
Cameron Johnson,Kilsyth,YL1M 2008,Victorian Youth Championship Men,Youth,Male,2008,0.833333333333333,24,40.0,7.4,2.2,0.8,2.9,2.6,1.0,0.2,0.4,2.6,1.6,2.2,2.5,7.4,33.8,1.4,4.1,34.1,1.0,3.3,30.3,1.3,2.2,59.1
Casey Marshall,Ballarat,Youth League One Men,Youth League 1 Men,Youth,Male,2015,1.0,2,40.0,22.5,2.2,0.8,3.0,2.2,0.4,0.4,0.8,1.5,3.4,0.8,8.2,19.9,41.2,6.8,13.5,50.4,1.5,6.4,23.4,4.5,5.6,80.4
Marcus Timmons,Sandringham,SCM 2006,Championship Men,Senior,Male,2006,0.833333333333333,22,40.0,17.6,7.8,2.2,10.0,2.7,1.0,1.0,0.0,2.2,0.0,3.0,6.4,12.8,50.0,4.6,8.6,53.5,1.9,4.2,45.2,2.8,4.4,63.6
Justin Bourchier,Western Port,Division Three Men,Division 3 Men,Senior,Male,2008,0.833333333333333,21,40.0,15.4,3.9,1.4,5.3,2.0,1.2,0.1,0.6,1.6,2.9,2.6,5.2,12.9,40.3,3.4,7.5,45.3,1.8,5.4,33.3,3.2,4.3,74.4
Debra Ogston,Sunbury,VBL Premier - Women,Division 1 Women,Senior,Female,2002,0.833333333333333,18,40.0,15.9,4.4,2.6,7.0,1.6,2.0,0.4,0.0,2.8,0.0,3.7,5.6,13.4,41.8,5.6,13.4,41.8,0.0,0.0,0.0,4.6,6.9,66.7
Jason Lee,Bulleen,SCM 2002,Championship Men,Senior,Male,2002,0.833333333333333,1,40.0,12.8,4.5,0.8,5.2,2.2,3.0,0.0,0.0,2.2,0.0,1.5,3.0,6.8,44.1,2.2,5.2,42.3,0.8,1.5,53.3,7.5,9.0,83.3
Jasmine Lovejoy,Warragul,VBL Division 1 - Men,Division 2 Men,Senior,Male,2002,0.833333333333333,1,40.0,12.8,6.8,4.5,11.2,1.5,2.2,0.0,0.0,1.5,3.0,3.8,5.2,11.2,46.4,5.2,11.2,46.4,0.0,0.0,0.0,2.2,3.0,73.3
Bianca Babic,Hume City,State Youth Championship 1 Women,Victorian Youth Championship Women,Youth,Female,2012,1.0,1,40.0,12.0,7.5,2.2,9.8,1.5,1.5,0.8,1.5,2.2,6.8,2.2,3.0,14.2,21.1,2.2,9.0,24.4,0.8,5.2,15.4,5.2,9.0,57.8
Jack Sullivan,Ballarat,Youth League One Men,Youth League 1 Men,Youth,Male,2015,1.0,1,40.0,9.0,3.0,0.8,3.8,2.2,0.0,0.0,0.8,0.8,2.2,1.5,3.8,9.8,38.8,2.2,3.8,57.9,1.5,6.0,25.0,0.0,0.0,0.0
Shawn King,McKinnon,VBL Division 1 - Men,Division 2 Men,Senior,Male,2002,0.833333333333333,7,40.0,7.0,8.5,1.7,10.2,4.0,2.7,1.0,0.0,2.9,0.0,3.8,2.6,9.1,28.6,2.2,7.3,30.1,0.4,1.8,22.2,2.3,4.1,56.1
Matthew Geary,Ballarat,Victorian Youth Championship Men,Victorian Youth Championship Men,Youth,Male,2014,1.0,1,40.0,1.5,5.2,3.0,8.2,0.8,1.5,0.8,1.5,2.2,1.5,5.2,0.8,7.5,10.7,0.8,7.5,10.7,0.0,0.0,0.0,0.0,0.0,0.0
Shane Smith,Hume City,SCM 2004,Championship Men,Senior,Male,2004,0.833333333333333,26,40.0,17.6,3.8,2.4,6.2,1.9,0.8,0.2,0.0,1.8,0.0,2.2,7.7,17.5,44.0,6.8,14.8,45.9,0.9,2.6,34.6,3.1,4.4,70.5
Dallas Wilson,Shepparton,SCM 2005,Championship Men,Senior,Male,2005,0.833333333333333,23,40.0,11.2,3.2,0.9,4.1,1.7,1.7,0.4,0.0,1.7,0.0,1.6,4.1,10.0,41.0,1.8,4.3,41.9,2.2,5.8,37.9,0.9,1.3,69.2
Matthew Willmott,Southern Peninsula,Division One Men,Division 1 Men,Senior,Male,2007,0.833333333333333,23,40.0,11.2,2.6,1.0,3.5,2.4,0.9,0.2,0.0,2.5,0.0,2.7,3.4,9.7,35.1,1.1,3.0,36.7,2.2,6.7,32.8,2.0,2.8,71.4
Michael Watson,Dandenong,YL1M 2005,Victorian Youth Championship Men,Youth,Male,2005,0.833333333333333,22,40.0,8.0,6.1,1.8,8.0,3.2,1.2,0.7,0.0,2.6,0.0,2.9,2.9,7.6,38.2,2.0,4.9,40.8,0.9,2.6,34.6,1.2,2.2,54.5
Leon O' Neill,Geelong United,VBL Premier Men,Division 1 Men,Senior,Male,2003,0.833333333333333,19,39.9,14.1,3.6,0.5,4.1,1.4,0.2,0.2,0.0,0.9,0.0,0.8,7.8,20.5,38.0,5.0,12.9,38.8,2.7,7.6,35.5,1.2,1.5,80.0
Robert Ostojic,Waverley,Youth League 2 Men,Youth League 1 Men,Youth,Male,2005,0.833333333333333,12,39.9,16.2,12.9,4.4,17.2,3.1,2.0,1.6,0.0,3.2,0.0,3.6,6.2,16.2,38.3,5.3,11.9,44.5,0.9,4.4,20.5,2.9,4.7,61.7
Benjamin New,Horsham,Division Two Men,Division 2 Men,Senior,Male,2009,0.833333333333333,24,39.9,7.7,7.9,2.9,10.9,2.4,0.8,0.8,0.4,2.0,2.7,2.2,2.7,8.3,32.5,2.6,8.2,31.7,0.0,0.2,0.0,2.3,3.9,59.0
Marcus Todd,Diamond Valley,YL1M 2006,Victorian Youth Championship Men,Youth,Male,2006,0.833333333333333,23,39.9,5.0,4.4,1.4,5.9,5.0,1.1,0.4,0.0,2.2,0.0,2.6,1.7,5.7,29.8,1.3,3.7,35.1,0.5,2.0,25.0,1.1,1.8,61.1
Sammy Gazzo,Darebin,D2M 2008,Division 2 Men,Senior,Male,2008,0.833333333333333,20,39.9,22.3,2.6,1.8,4.4,2.7,1.1,0.3,0.3,2.3,3.4,2.5,8.4,20.9,40.2,6.5,15.4,42.2,2.0,5.6,35.7,3.3,4.6,71.7
Carmichael Olowoyo,Ringwood,SCM 2004,Championship Men,Senior,Male,2004,0.833333333333333,18,39.9,19.8,5.7,1.7,7.4,2.2,0.5,0.8,0.0,3.1,0.0,2.7,9.1,21.1,43.1,7.1,15.4,46.1,2.0,5.6,35.7,3.6,4.7,76.6
Benjamin New,Horsham,D2M 2005,Division 2 Men,Senior,Male,2005,0.833333333333333,20,39.8,14.9,8.7,3.2,11.9,2.8,1.7,0.6,0.0,2.3,0.0,2.6,5.4,12.2,44.3,5.4,12.2,44.3,0.0,0.0,0.0,4.1,6.7,61.2
Tommy Walsh,Western Port,Division Three Men,Division 3 Men,Senior,Male,2007,0.833333333333333,13,39.8,15.5,2.4,1.3,3.6,1.7,1.1,0.2,0.0,1.7,0.0,1.2,5.7,17.0,33.5,3.2,9.1,35.2,2.6,7.9,32.9,1.4,2.3,60.9
